Date,Open,High,Low,Close,Adj Close,Volume
2016-02-23,72.949997,73.120003,71.989998,72.150002,71.118576,6177000
2016-02-24,71.25,72.190002,70.379997,71.849998,70.822861,7728600
2016-02-25,71.959999,73.339996,71.940002,73.269997,72.222557,6838700
2016-02-26,73.739998,73.910004,72.690002,72.730003,71.690285,6714100
2016-02-29,72.860001,73.900002,72.389999,72.389999,71.355148,7786100
2016-03-01,72.989998,74.639999,72.900002,74.639999,73.572975,8705300
2016-03-02,74.5,74.599998,73.660004,74.300003,73.237854,5739100
2016-03-03,74.480003,74.5,73.360001,73.910004,72.853409,6578900
2016-03-04,74.220001,74.25,73.610001,73.900002,72.843567,9475300
2016-03-07,73.389999,73.449997,71.349998,71.940002,70.911568,16671900
2016-03-08,71.5,71.519997,70.510002,70.620003,69.610451,12394400
2016-03-09,71.0,71.080002,69.900002,70.68,69.669586,9291600
2016-03-10,71.139999,71.400002,69.580002,70.220001,69.216156,10032900
2016-03-11,71.150002,72.010002,70.68,71.629997,70.606003,9466400
2016-03-14,71.599998,71.720001,70.949997,71.489998,70.468002,7916500
2016-03-15,71.18,71.910004,70.660004,71.910004,70.882004,6442800
2016-03-16,71.68,72.830002,71.510002,72.370003,71.335419,7561800
2016-03-17,72.279999,73.669998,72.169998,73.139999,72.094429,7411700
2016-03-18,73.5,74.099998,73.129997,73.779999,72.725266,15026200
2016-03-21,73.580002,73.940002,73.150002,73.769997,72.715408,7397400
2016-03-22,73.239998,73.650002,72.93,72.959999,71.916985,6796800
2016-03-23,72.949997,74.169998,72.769997,73.910004,72.853409,7287100
2016-03-24,73.650002,74.160004,73.410004,74.139999,73.080124,6303900
2016-03-28,74.139999,74.269997,73.720001,74.080002,73.020981,7283300
2016-03-29,74.019997,75.589996,73.919998,75.379997,74.302399,10348100
2016-03-30,75.900002,77.0,75.839996,76.779999,75.682381,9691900
2016-03-31,76.620003,76.919998,75.949997,76.480003,75.386673,7490800
2016-04-01,76.25,78.25,75.800003,77.589996,76.480804,10183400
2016-04-04,77.970001,78.309998,77.529999,77.830002,76.717377,6905800
2016-04-05,77.139999,77.470001,76.580002,76.970001,75.869652,6012000
2016-04-06,77.080002,78.279999,77.0,78.209999,77.091934,6206300
2016-04-07,77.709999,77.980003,77.190002,77.580002,76.470947,7542100
2016-04-08,78.080002,78.620003,77.809998,78.029999,76.914513,5327500
2016-04-11,78.360001,78.779999,77.769997,77.82,76.70752,5957200
2016-04-12,77.720001,78.550003,77.650002,78.519997,77.397499,5962900
2016-04-13,79.029999,79.93,78.910004,79.709999,78.570503,9187300
2016-04-14,79.760002,80.669998,79.309998,80.330002,79.181633,11440200
2016-04-15,80.25,80.690002,79.900002,80.080002,78.935211,7186700
2016-04-18,80.199997,81.550003,79.830002,81.449997,80.285614,7725500
2016-04-19,81.5,81.730003,80.370003,80.75,79.595634,8324700
2016-04-20,80.879997,81.639999,80.550003,81.150002,79.989906,8521300
2016-04-21,81.5,81.669998,80.68,80.790001,79.635056,9536900
2016-04-22,78.0,79.360001,77.279999,79.110001,77.97908,18216000
2016-04-25,78.690002,78.839996,77.82,78.139999,77.022942,11184600
2016-04-26,78.449997,78.699997,78.110001,78.529999,77.407372,6071800
2016-04-27,78.410004,79.0,78.169998,78.760002,77.634079,6319400
2016-04-28,78.349998,79.269997,77.599998,77.68,76.569527,8322600
2016-04-29,77.519997,78.010002,76.860001,77.239998,76.135803,8092700
2016-05-02,77.809998,78.470001,77.160004,78.459999,77.338364,7636800
2016-05-03,77.43,78.360001,76.93,77.190002,76.086525,7666300
2016-05-04,76.559998,77.379997,76.349998,77.07,75.968239,8633800
2016-05-05,77.139999,77.699997,77.010002,77.360001,76.254097,6002300
2016-05-06,77.230003,77.800003,76.779999,77.720001,76.608955,6172600
2016-05-09,77.690002,78.360001,77.580002,78.220001,77.101799,9242300
2016-05-10,78.419998,79.330002,78.410004,79.199997,78.067787,6761400
2016-05-11,79.139999,79.330002,77.290001,77.300003,76.32988,8432500
2016-05-12,77.800003,78.190002,77.07,77.889999,76.912468,7512800
2016-05-13,77.709999,78.279999,76.830002,76.830002,75.865776,7562700
2016-05-16,77.019997,78.059998,76.959999,77.800003,76.823601,8597900
2016-05-17,77.57,77.919998,76.519997,76.790001,75.826286,7169900
2016-05-18,76.709999,77.879997,76.400002,77.43,76.45826,6288500
2016-05-19,76.870003,77.25,76.220001,76.879997,75.915154,5552200
2016-05-20,77.339996,78.040001,77.18,77.669998,76.695229,6302100
2016-05-23,77.760002,77.989998,77.139999,77.209999,76.241005,5911100
2016-05-24,77.660004,79.5,77.660004,79.379997,78.383781,7582300
2016-05-25,79.5,79.669998,78.949997,79.059998,78.067787,5846700
2016-05-26,79.400002,79.400002,78.870003,79.0,78.008537,4226500
2016-05-27,78.839996,79.660004,78.839996,79.660004,78.660255,4374600
2016-05-31,79.860001,79.870003,78.760002,78.940002,77.949295,8639600
2016-06-01,78.690002,79.32,78.57,79.220001,78.225784,4507000
2016-06-02,79.269997,79.949997,78.93,79.949997,78.946609,5620500
2016-06-03,79.550003,80.199997,79.160004,79.940002,78.936745,7628000
2016-06-06,80.290001,80.900002,80.169998,80.540001,79.529213,7620100
2016-06-07,80.699997,81.0,80.540001,80.599998,79.588463,5515700
2016-06-08,80.599998,81.709999,80.470001,81.650002,80.62529,8860900
2016-06-09,81.230003,81.540001,80.980003,81.260002,80.240181,6670900
2016-06-10,80.75,80.75,79.839996,80.18,79.173729,7859900
2016-06-13,79.0,80.18,78.379997,78.400002,77.416077,10424600
2016-06-14,78.120003,78.75,77.959999,78.57,77.583939,7891700
2016-06-15,78.57,78.839996,78.050003,78.169998,77.188957,7424000
2016-06-16,77.889999,78.519997,77.139999,78.349998,77.366684,9650800
2016-06-17,78.32,78.330002,76.830002,76.989998,76.023773,14602200
2016-06-20,78.300003,78.379997,77.32,77.339996,76.36937,9957500
2016-06-21,77.809998,78.010002,77.150002,77.330002,76.359489,9201000
2016-06-22,77.580002,77.760002,76.529999,76.529999,75.56955,9626700
2016-06-23,77.760002,78.239998,76.870003,78.230003,77.248207,13566200
2016-06-24,74.800003,76.040001,74.449997,75.050003,74.108116,18375000
2016-06-27,74.18,74.580002,73.25,73.339996,72.419571,16318400
2016-06-28,75.040001,75.5,74.489998,75.160004,74.216736,14815200
2016-06-29,75.980003,76.760002,75.709999,76.739998,75.776901,12178100
2016-06-30,76.989998,77.139999,73.800003,74.169998,73.239143,24877300
2016-07-01,74.5,75.940002,74.099998,74.480003,73.545265,13821400
2016-07-05,74.25,74.970001,73.830002,74.669998,73.732887,11081000
2016-07-06,74.120003,74.75,73.830002,74.059998,73.130547,11263800
2016-07-07,74.32,75.290001,74.269997,74.510002,73.57489,8747400
2016-07-08,75.300003,76.550003,74.790001,76.419998,75.460922,10975000
2016-07-11,76.809998,77.190002,76.389999,76.519997,75.559669,8185900
2016-07-12,76.68,77.57,76.550003,77.480003,76.507614,10245500
2016-07-13,77.68,77.779999,77.199997,77.459999,76.487869,6559200
2016-07-14,78.059998,78.540001,77.690002,78.139999,77.159332,6607400
2016-07-15,78.650002,78.75,78.050003,78.300003,77.317345,8153400
2016-07-18,78.349998,78.699997,78.230003,78.309998,77.327194,4864200
2016-07-19,77.75,78.889999,77.629997,78.720001,77.732056,9395500
2016-07-20,78.75,79.75,78.75,79.360001,78.364021,7922100
2016-07-21,79.440002,79.730003,78.400002,78.790001,77.801178,9018000
2016-07-22,79.980003,80.080002,78.330002,79.910004,78.90712,12532400
2016-07-25,80.169998,80.169998,78.730003,78.940002,77.949295,7979900
2016-07-26,78.980003,79.059998,77.940002,78.489998,77.504944,9673200
2016-07-27,78.459999,78.790001,77.529999,78.529999,77.544441,10185100
2016-07-28,78.690002,80.0,78.550003,79.190002,78.196159,8709700
2016-07-29,79.239998,79.349998,78.0,78.050003,77.070473,7777700
2016-08-01,78.309998,78.529999,77.730003,78.260002,77.27784,8908800
2016-08-02,78.07,78.470001,77.75,78.279999,77.297577,7910000
2016-08-03,78.279999,78.709999,78.209999,78.709999,77.722176,7272700
2016-08-04,78.830002,79.650002,78.75,79.480003,78.482529,5942100
2016-08-05,79.730003,80.239998,79.660004,80.139999,79.134232,6662500
2016-08-08,80.230003,80.339996,79.800003,79.949997,78.946609,5119700
2016-08-09,79.959999,80.480003,79.949997,80.059998,79.055229,4455700
2016-08-10,79.970001,80.220001,79.510002,79.68,78.68,5945500
2016-08-11,80.0,80.279999,79.839996,80.120003,79.114502,6519800
2016-08-12,79.800003,80.080002,79.650002,80.019997,79.015739,4420400
2016-08-15,80.129997,81.150002,80.019997,80.910004,79.894569,6290300
2016-08-16,80.419998,80.910004,80.220001,80.809998,79.79583,6182600
2016-08-17,80.709999,80.860001,80.400002,80.839996,79.963982,4655400
2016-08-18,80.010002,80.589996,79.910004,80.269997,79.400146,7453900
2016-08-19,80.010002,80.470001,79.739998,80.470001,79.598,8480900
2016-08-22,80.339996,81.080002,79.959999,81.059998,80.181595,7954500
2016-08-23,81.370003,81.760002,80.800003,80.800003,79.924416,10007800
2016-08-24,80.800003,80.980003,80.190002,80.290001,79.419945,5028000
2016-08-25,80.290001,80.519997,80.0,80.32,79.449615,5773700
2016-08-26,80.620003,81.139999,80.169998,80.57,79.696915,7932200
2016-08-29,80.540001,80.989998,80.540001,80.870003,79.99366,4709100
2016-08-30,81.0,81.190002,80.720001,81.169998,80.290405,4128700
2016-08-31,80.949997,81.199997,80.709999,80.900002,80.023331,7386100
2016-09-01,81.139999,81.550003,80.970001,81.300003,80.419014,6240600
2016-09-02,81.57,82.150002,81.5,82.0,81.11142,6408900
2016-09-06,82.0,82.529999,81.809998,82.529999,81.635666,8140400
2016-09-07,82.480003,83.260002,82.360001,83.239998,82.337975,9304700
2016-09-08,83.019997,83.629997,82.589996,82.970001,82.070915,7882800
2016-09-09,82.400002,82.809998,81.330002,81.330002,80.448669,11563000
2016-09-12,81.339996,83.129997,81.18,82.970001,82.070915,9882700
2016-09-13,82.410004,82.440002,81.620003,81.889999,81.002602,8834300
2016-09-14,81.459999,82.220001,81.449997,81.489998,80.606934,10999500
2016-09-15,81.419998,82.129997,81.190002,82.010002,81.121315,10580300
2016-09-16,81.739998,82.260002,81.419998,82.07,81.180656,11702000
2016-09-19,82.43,83.040001,82.230003,82.510002,81.615891,8338300
2016-09-20,82.970001,83.230003,82.32,82.480003,81.58622,6473300
2016-09-21,82.919998,83.25,82.269997,83.220001,82.318192,7536200
2016-09-22,83.419998,83.790001,83.199997,83.360001,82.45668,6599400
2016-09-23,83.330002,83.449997,82.519997,82.540001,81.645561,8283700
2016-09-26,82.150002,82.260002,81.690002,81.809998,80.923477,8486800
2016-09-27,81.790001,82.379997,81.5,82.160004,81.269684,7969500
2016-09-28,82.379997,83.010002,81.940002,82.970001,82.070915,7974300
2016-09-29,82.720001,83.059998,81.790001,81.919998,81.032272,5885400
2016-09-30,82.160004,83.040001,81.68,82.699997,81.803825,9776800
2016-10-03,82.419998,83.110001,82.300003,82.860001,81.962097,8155400
2016-10-04,83.279999,83.529999,82.580002,82.730003,81.833504,5772000
2016-10-05,82.959999,83.449997,82.900002,83.349998,82.446777,6163400
2016-10-06,83.120003,83.480003,82.879997,83.360001,82.45668,7687100
2016-10-07,83.489998,83.699997,82.639999,82.879997,81.981873,8238100
2016-10-10,83.129997,83.540001,82.940002,83.120003,82.219276,7341100
2016-10-11,82.68,82.790001,81.57,82.040001,81.150993,6227400
2016-10-12,81.839996,82.540001,81.82,82.25,81.358696,3923600
2016-10-13,81.650002,82.129997,81.110001,81.870003,80.982826,6810900
2016-10-14,82.040001,83.190002,82.040001,82.449997,81.556534,6698100
2016-10-17,82.580002,82.690002,82.040001,82.150002,81.259789,8473700
2016-10-18,81.5,82.370003,81.349998,81.580002,80.695969,11621200
2016-10-19,81.650002,82.870003,81.650002,82.809998,81.912636,8440900
2016-10-20,83.050003,83.099998,82.169998,82.5,81.605988,6945200
2016-10-21,82.019997,82.540001,81.580002,82.349998,81.457626,8043200
2016-10-24,83.269997,83.589996,82.709999,83.169998,82.268738,16267000
2016-10-25,83.169998,83.169998,81.699997,82.029999,81.14109,15085900
2016-10-26,81.620003,82.260002,81.410004,81.75,80.864128,8748400
2016-10-27,81.959999,82.269997,81.610001,81.919998,81.032272,7039200
2016-10-28,82.519997,83.360001,82.110001,82.220001,81.329025,10919600
2016-10-31,82.440002,82.900002,82.360001,82.510002,81.615891,10024000
2016-11-01,82.639999,82.690002,81.330002,81.620003,80.735535,10881500
2016-11-02,80.889999,81.379997,80.519997,80.580002,79.706795,9170900
2016-11-03,80.75,81.129997,80.540001,80.650002,79.776047,7563100
2016-11-04,80.650002,81.239998,80.330002,80.360001,79.489182,7588100
2016-11-07,81.639999,82.529999,81.449997,82.510002,81.615891,7277900
2016-11-08,82.389999,83.160004,82.150002,82.879997,81.981873,7100600
2016-11-09,81.809998,83.300003,81.220001,83.239998,82.337975,12158500
2016-11-10,83.300003,83.959999,81.419998,81.870003,80.982826,17171600
2016-11-11,81.589996,82.629997,81.519997,81.879997,80.992714,7368000
2016-11-14,82.019997,82.220001,77.300003,78.379997,77.530632,21647000
2016-11-15,78.230003,79.540001,77.800003,78.57,77.718582,18523400
2016-11-16,78.790001,80.190002,78.760002,80.080002,79.378922,9891200
2016-11-17,80.32,81.199997,80.18,81.07,80.360252,8081800
2016-11-18,81.150002,81.5,80.529999,80.82,80.11245,7920800
2016-11-21,81.230003,81.779999,80.900002,81.690002,80.974831,8942100
2016-11-22,81.690002,81.690002,79.260002,79.93,79.230232,18133900
2016-11-23,79.980003,79.989998,78.949997,79.57,78.87339,12802600
2016-11-25,79.989998,80.370003,79.739998,80.129997,79.428474,6495700
2016-11-28,79.660004,80.010002,79.050003,79.080002,78.38768,11793100
2016-11-29,79.120003,79.580002,78.949997,79.150002,78.457062,8575200
2016-11-30,79.449997,79.449997,77.279999,77.32,76.643089,15353900
2016-12-01,77.57,77.620003,75.25,75.43,74.76963,21053000
2016-12-02,75.400002,76.25,75.169998,75.720001,75.057083,13629600
2016-12-05,76.629997,77.599998,76.550003,77.309998,76.633171,12119200
2016-12-06,77.940002,77.970001,76.709999,77.110001,76.434914,13896600
2016-12-07,77.269997,79.489998,77.25,79.309998,78.615662,13919800
2016-12-08,79.68,79.870003,78.970001,79.279999,78.585922,13320100
2016-12-09,79.150002,79.93,78.830002,79.139999,78.447151,10728300
2016-12-12,78.989998,79.029999,77.919998,78.5,77.812752,11942300
2016-12-13,78.809998,79.5,78.25,79.199997,78.506622,12995100
2016-12-14,79.279999,79.980003,79.120003,79.129997,78.437225,20146200
2016-12-15,79.370003,80.389999,79.129997,79.5,78.803993,14070900
2016-12-16,79.220001,79.459999,78.169998,78.349998,77.66407,18869100
2016-12-19,78.040001,78.599998,78.019997,78.099998,77.41626,8699100
2016-12-20,78.410004,78.580002,77.690002,78.360001,77.673981,6917400
2016-12-21,78.480003,78.550003,77.980003,78.139999,77.455902,9343600
2016-12-22,78.019997,78.059998,77.190002,77.900002,77.21801,12074000
2016-12-23,78.080002,78.480003,77.900002,78.150002,77.465813,6189700
2016-12-27,78.269997,78.849998,78.230003,78.349998,77.66407,3776000
2016-12-28,78.400002,78.650002,77.970001,78.300003,77.61451,7587100
2016-12-29,78.489998,78.839996,78.300003,78.330002,77.644249,6016300
2016-12-30,78.43,78.540001,77.940002,78.019997,77.336945,7127300
2017-01-03,78.760002,79.910004,78.489998,79.5,78.803993,13785200
2017-01-04,79.440002,80.260002,79.360001,80.150002,79.448303,8033100
2017-01-05,80.339996,81.529999,80.220001,81.089996,80.380074,7805100
2017-01-06,81.300003,82.489998,80.940002,82.209999,81.490265,8898300
2017-01-09,82.279999,82.449997,81.650002,81.75,81.034302,7284100
2017-01-10,81.699997,81.900002,81.129997,81.309998,80.598152,6017500
2017-01-11,81.25,81.800003,80.910004,81.800003,81.083862,7499200
2017-01-12,81.050003,81.470001,80.510002,81.370003,80.657631,6884000
2017-01-13,81.019997,81.849998,80.790001,81.169998,80.459373,7291200
2017-01-17,80.760002,81.489998,80.760002,81.260002,80.548592,6317500
2017-01-18,81.269997,81.830002,80.980003,81.589996,80.875702,8512300
2017-01-19,81.790001,81.849998,81.410004,81.730003,81.014481,6479400
2017-01-20,82.089996,82.279999,81.610001,81.839996,81.123505,9048500
2017-01-23,81.699997,82.300003,81.5,82.150002,81.430794,7414200
2017-01-24,82.400002,83.489998,81.849998,83.230003,82.50135,8397500
2017-01-25,83.790001,84.269997,83.449997,83.900002,83.165482,9360900
2017-01-26,83.919998,83.919998,83.080002,83.239998,82.511246,8428200
2017-01-27,83.32,83.800003,82.919998,83.769997,83.036613,5445900
2017-01-30,83.470001,83.739998,82.660004,83.699997,82.967216,8792800
2017-01-31,82.129997,83.279999,82.099998,82.709999,81.985901,7479400
2017-02-01,82.900002,83.089996,82.050003,82.440002,81.718254,7534400
2017-02-02,82.139999,82.699997,81.57,82.300003,81.579491,11142300
2017-02-03,85.739998,86.82,85.110001,86.080002,85.326393,28079600
2017-02-06,86.07,86.099998,85.510002,85.830002,85.07859,9665300
2017-02-07,85.959999,86.349998,85.669998,85.779999,85.029015,8600300
2017-02-08,85.800003,85.839996,85.080002,85.089996,84.345055,7587700
2017-02-09,85.370003,85.769997,84.879997,85.580002,84.830765,6554700
2017-02-10,85.800003,86.139999,85.230003,85.900002,85.147972,10432000
2017-02-13,86.199997,86.699997,86.0,86.440002,85.683243,6046300
2017-02-14,86.519997,86.970001,86.260002,86.849998,86.089653,5914800
2017-02-15,87.019997,87.540001,86.699997,87.540001,86.938782,8049700
2017-02-16,87.550003,87.68,86.790001,87.410004,86.809677,8680600
2017-02-17,87.269997,87.68,86.980003,87.459999,86.859329,5887200
2017-02-21,87.510002,88.040001,87.169998,87.919998,87.316162,9301300
2017-02-22,87.610001,88.150002,87.510002,87.800003,87.196991,8389900
2017-02-23,88.230003,88.489998,87.870003,88.18,87.574379,6040500
2017-02-24,87.360001,88.43,87.300003,88.43,87.822662,5151300
2017-02-27,88.32,88.379997,87.910004,88.0,87.395622,6131600
2017-02-28,88.160004,88.379997,87.760002,87.940002,87.336037,8521900
2017-03-01,88.739998,89.139999,88.419998,88.989998,88.378822,11131400
2017-03-02,89.0,89.129997,88.099998,88.529999,87.921982,10544200
2017-03-03,88.309998,88.910004,88.18,88.790001,88.180191,5700600
2017-03-06,88.529999,89.269997,88.269997,88.940002,88.32917,7347600
2017-03-07,88.989998,89.300003,88.849998,89.059998,88.448341,5688400
2017-03-08,89.169998,89.300003,88.870003,88.959999,88.349022,5866800
2017-03-09,89.019997,89.5,88.709999,89.110001,88.497993,5953900
2017-03-10,89.5,89.860001,89.099998,89.730003,89.113739,12246700
2017-03-13,89.800003,90.309998,89.610001,90.110001,89.491127,8944100
2017-03-14,89.93,90.029999,89.239998,89.550003,88.934982,6009400
2017-03-15,89.75,90.099998,89.410004,89.919998,89.302429,6350700
2017-03-16,90.309998,90.330002,89.470001,90.040001,89.421616,9174400
2017-03-17,90.25,90.629997,90.169998,90.239998,89.620232,8613400
2017-03-20,90.290001,92.050003,88.970001,89.18,88.567513,9438000
2017-03-21,89.489998,89.709999,88.0,88.059998,87.4552,11092100
2017-03-22,87.849998,89.040001,87.849998,88.519997,87.912048,7828600
2017-03-23,88.470001,89.389999,88.419998,88.860001,88.24971,7710700
2017-03-24,89.059998,89.610001,88.970001,89.190002,88.577454,7597600
2017-03-27,88.309998,88.989998,88.07,88.949997,88.339096,5230000
2017-03-28,89.120003,89.419998,88.489998,89.120003,88.507927,7045500
2017-03-29,88.989998,89.389999,88.559998,89.18,88.567513,4738000
2017-03-30,89.080002,89.099998,88.599998,89.010002,88.398682,6227100
2017-03-31,88.980003,89.349998,88.870003,88.870003,88.259651,6429800
2017-04-03,89.139999,89.459999,88.400002,89.360001,88.746284,9125800
2017-04-04,89.010002,89.330002,88.660004,88.779999,88.170265,4859900
2017-04-05,89.129997,90.199997,88.949997,89.029999,88.418541,7251600
2017-04-06,89.0,89.260002,88.779999,89.089996,88.478134,8473900
2017-04-07,88.970001,89.239998,88.519997,88.739998,88.130531,5439500
2017-04-10,88.620003,89.25,88.519997,88.860001,88.24971,5999400
2017-04-11,88.599998,88.849998,88.129997,88.849998,88.239784,7058500
2017-04-12,88.699997,89.209999,88.559998,88.68,88.070953,5912500
2017-04-13,88.470001,89.779999,88.43,88.870003,88.259651,7242700
2017-04-17,89.089996,89.900002,88.75,89.809998,89.193192,6122800
2017-04-18,89.639999,89.919998,89.239998,89.730003,89.113739,6823500
2017-04-19,90.089996,90.620003,89.599998,89.75,89.133606,7301300
2017-04-20,90.139999,91.5,89.900002,91.150002,90.523987,12178300
2017-04-21,92.769997,92.800003,91.019997,91.150002,90.523987,19442600
2017-04-24,92.150002,92.5,91.010002,91.849998,91.21917,11705400
2017-04-25,91.989998,92.349998,91.580002,92.110001,91.477386,7769200
2017-04-26,92.019997,92.480003,91.75,91.82,91.189377,11295200
2017-04-27,91.949997,92.0,91.279999,91.599998,90.970894,5856800
2017-04-28,91.389999,91.550003,90.980003,91.220001,90.593506,6873300
2017-05-01,91.290001,91.669998,91.139999,91.260002,90.633232,9042100
2017-05-02,91.620003,92.75,91.529999,92.540001,91.904442,11627700
2017-05-03,92.400002,92.550003,91.980003,92.440002,91.80513,4909000
2017-05-04,92.699997,92.849998,92.25,92.620003,91.983894,5257000
2017-05-05,92.900002,92.980003,91.760002,92.089996,91.457527,8844500
2017-05-08,92.050003,92.160004,91.519997,91.919998,91.288696,5223600
2017-05-09,91.900002,92.139999,91.830002,92.0,91.368141,3969500
2017-05-10,91.699997,92.410004,91.68,92.25,91.616432,6747600
2017-05-11,92.120003,92.309998,91.620003,92.099998,91.467461,7052200
2017-05-12,92.190002,92.779999,91.980003,92.730003,92.09314,5898800
2017-05-15,92.730003,93.419998,92.720001,93.230003,92.589714,7040100
2017-05-16,93.349998,93.720001,92.970001,93.150002,92.510254,5497400
2017-05-17,92.480003,92.760002,91.709999,91.760002,91.291512,8240200
2017-05-18,91.360001,92.480003,91.360001,91.709999,91.241753,8239800
2017-05-19,91.980003,92.809998,91.709999,92.480003,92.007828,9361300
2017-05-22,92.529999,93.599998,92.43,93.309998,92.833588,9186200
2017-05-23,93.559998,94.07,93.470001,93.860001,93.380783,7616100
2017-05-24,94.019997,94.989998,94.019997,94.809998,94.325928,6825300
2017-05-25,95.089996,95.379997,94.889999,95.040001,94.554756,7262400
2017-05-26,95.0,95.120003,94.389999,94.669998,94.186646,4133900
2017-05-30,94.660004,94.879997,94.339996,94.720001,94.236397,6292700
2017-05-31,95.080002,95.529999,94.459999,95.230003,94.74379,9866000
2017-06-01,95.400002,95.449997,94.610001,95.400002,94.912918,8911900
2017-06-02,95.410004,96.190002,95.410004,96.150002,95.659096,8570200
2017-06-05,96.32,96.589996,96.110001,96.550003,96.057045,14510500
2017-06-06,96.269997,96.599998,95.559998,95.790001,95.300934,7030300
2017-06-07,96.029999,96.220001,95.760002,96.089996,95.599388,6720300
2017-06-08,95.870003,96.120003,95.290001,96.089996,95.599388,7620400
2017-06-09,96.089996,96.25,93.709999,94.559998,94.077209,16887100
2017-06-12,93.690002,94.040001,92.800003,93.5,93.022621,15610000
2017-06-13,94.0,95.339996,93.970001,95.080002,94.594551,8700100
2017-06-14,95.32,96.0,94.949997,95.32,94.833336,6347000
2017-06-15,94.440002,94.529999,93.529999,94.169998,93.689201,12793900
2017-06-16,94.309998,94.440002,93.739998,94.169998,93.689201,14705100
2017-06-19,94.75,94.849998,94.25,94.790001,94.30603,5984300
2017-06-20,94.790001,94.959999,94.330002,94.379997,93.898125,5626700
2017-06-21,94.610001,94.769997,94.07,94.540001,94.057312,5611400
2017-06-22,94.489998,94.510002,93.870003,93.949997,93.470322,5846500
2017-06-23,94.160004,95.650002,93.889999,95.580002,95.092003,11637300
2017-06-26,95.800003,96.269997,95.099998,95.220001,94.733841,6970800
2017-06-27,95.150002,95.339996,94.629997,94.900002,94.415474,6283600
2017-06-28,95.150002,96.400002,94.660004,96.230003,95.738686,5571300
2017-06-29,95.790001,95.790001,94.010002,94.419998,93.93792,8872500
2017-06-30,94.379997,94.620003,93.779999,93.779999,93.301186,9036600
2017-07-03,94.379997,94.410004,93.349998,93.349998,92.87339,6197700
2017-07-05,93.75,94.400002,93.720001,94.010002,93.530022,9339600
2017-07-06,93.449997,93.970001,93.190002,93.25,92.773903,8215700
2017-07-07,93.5,94.410004,93.5,93.919998,93.440475,6175800
2017-07-10,94.150002,95.370003,94.150002,95.089996,94.6045,8851800
2017-07-11,95.080002,95.629997,94.93,95.410004,94.922874,5554100
2017-07-12,95.980003,96.449997,95.629997,96.18,95.688934,5974800
2017-07-13,96.419998,96.650002,95.769997,95.940002,95.450165,6721700
2017-07-14,96.139999,97.370003,96.120003,96.93,96.435104,6195800
2017-07-17,97.110001,97.290001,96.589996,96.830002,96.335617,5914900
2017-07-18,96.849998,97.75,96.610001,97.580002,97.081795,7435000
2017-07-19,97.639999,98.330002,97.550003,98.25,97.748367,6390400
2017-07-20,99.110001,99.139999,97.93,98.110001,97.609085,8572900
2017-07-21,99.599998,100.489998,99.089996,99.599998,99.091476,17400200
2017-07-24,99.550003,100.419998,99.139999,100.370003,99.857544,9186000
2017-07-25,100.650002,100.849998,99.800003,99.989998,99.479477,6774900
2017-07-26,100.010002,100.989998,99.860001,100.849998,100.335091,7205400
2017-07-27,100.970001,101.18,98.550003,99.57,99.06163,10543900
2017-07-28,99.120003,99.589996,98.510002,99.150002,98.643768,6558800
2017-07-31,99.5,100.0,99.139999,99.559998,99.051674,7576600
2017-08-01,100.360001,101.07,99.959999,100.870003,100.354996,6018100
2017-08-02,101.029999,101.279999,100.239998,101.279999,100.762901,5955600
2017-08-03,100.940002,101.099998,100.330002,100.589996,100.076416,5697500
2017-08-04,100.959999,101.339996,100.610001,100.889999,100.374886,4618000
2017-08-07,100.919998,101.540001,100.589996,101.489998,100.971825,7047100
2017-08-08,101.5,101.720001,100.93,101.279999,100.762901,6283700
2017-08-09,100.760002,101.300003,100.599998,100.970001,100.454483,6902100
2017-08-10,100.540001,100.879997,99.43,99.489998,98.98204,8560800
2017-08-11,99.550003,100.300003,99.529999,100.089996,99.578972,5268200
2017-08-14,100.980003,102.110001,100.75,101.870003,101.349892,5613000
2017-08-15,102.360001,102.779999,101.970001,102.629997,102.106003,5386000
2017-08-16,102.760002,103.93,102.639999,103.32,102.958015,13408300
2017-08-17,103.330002,103.529999,102.160004,102.160004,101.802071,7381600
2017-08-18,102.080002,103.089996,101.940002,102.510002,102.150848,5670900
2017-08-21,102.620003,103.349998,102.330002,103.220001,102.85836,5395000
2017-08-22,103.440002,104.199997,103.139999,104.07,103.705383,5481000
2017-08-23,103.769997,103.970001,102.989998,103.18,102.818497,5057200
2017-08-24,103.32,103.5,102.639999,103.220001,102.85836,4082300
2017-08-25,103.650002,103.879997,103.160004,103.349998,102.987907,4467400
2017-08-28,103.650002,103.830002,103.260002,103.779999,103.416397,3919900
2017-08-29,102.919998,104.07,102.639999,103.769997,103.406425,7135300
2017-08-30,103.699997,104.0,103.519997,103.730003,103.36657,8712700
2017-08-31,104.059998,104.190002,103.029999,103.519997,103.157303,13766000
2017-09-01,104.040001,104.080002,103.440002,103.900002,103.53598,4466800
2017-09-05,103.400002,103.459999,102.260002,103.010002,102.649094,6337500
2017-09-06,103.339996,103.75,103.099998,103.18,102.818497,6372200
2017-09-07,103.709999,105.440002,103.610001,104.559998,104.193665,6508600
2017-09-08,104.330002,104.769997,104.059998,104.43,104.064117,5787200
2017-09-11,105.480003,106.150002,105.150002,106.150002,105.778091,6956000
2017-09-12,106.639999,106.639999,105.760002,106.209999,105.837883,5212400
